review_id,product_id,product_name,category,clean_text
mi-8133-157040841,8133,小米游戏键盘,键盘,怎么说呢？挺好的
mi-8133-159249520,8133,小米游戏键盘,键盘,完美，品质很好，强烈推荐
mi-8133-200844645,8133,小米游戏键盘,键盘,大爱小米感觉非常不错摸着挺舒服的！
mi-8133-200655659,8133,小米游戏键盘,键盘,手感挺好 挺喜欢，要是出一款有键盘托的就更好了
mi-8133-159736366,8133,小米游戏键盘,键盘,不错 好用 颜值也很好 很喜欢
mi-8133-159258011,8133,小米游戏键盘,键盘,键盘不错，手感也很好，不过买贵了，按原价买了后发现可以拼团。不知道售后的小哥哥小姐姐能不能给点补偿安慰一下
mi-8133-200636548,8133,小米游戏键盘,键盘,全套小米游戏装备，美美哒哒
mi-8133-200562637,8133,小米游戏键盘,键盘,简洁大方不失优雅，性能强劲
mi-18336-232500516,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,小米的产品一如既往的好用，店里的店员很热情很专业。
mi-18336-231400934,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,0K，非常满意，非常喜欢，下次还会帮衬哦。
mi-18336-225176702,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,按键按压感觉挺不错的，嗯。。。。重量吧，没得法，有点重，就是建议，放笔的那边加个带磁吸的包边，这样可以把笔包里面固定比较好
mi-18336-225154680,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,键盘很好，触控灵敏，使用方便，颜值很高！
mi-18336-224836389,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,可以自定义背光，质感很好
mi-18336-224790767,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,非常满意，质量也很好，触控板手感不错
mi-18336-224787293,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,操作流畅，外观轻薄，性价比高
mi-18336-224771589,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,可以，功能也好，快递速度很快
mi-18336-224320698,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,服务好质量很好赠品多优惠多
mi-18336-224299119,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,键盘和触摸板的缝隙有点大，但颜值很好看，毕竟价格摆在那里了，总的来说挺好的，我挺喜欢的，我买的黑色，个人觉得还是黑色耐脏一些，也更耐看些吧
mi-18336-223878261,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,键盘手感很不错，壳摸起来也很舒服
mi-18336-223844547,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,小米的产品挺不错的，性价比很高。
mi-18336-223688884,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,价格有点贵，体验还可以，按键有点不适应，感觉应该买win平板二合一比较合适。
mi-18336-223653318,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,服务很好，商品质量也很好
mi-18336-223624726,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,还不错，功能好用，就是重了点。
mi-18336-223313798,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,好评。保护效果好，稍微有点重。
mi-18336-223125202,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,手感很好，就是稍微有些重
mi-18336-223105302,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,店员服务很好！下次还会再来。
mi-18336-223044564,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,非常完美，手感很好，值得购买，非常推荐！
mi-19668-232732667,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,希望四百多的价格能带来数十倍的生产力回报…
mi-19668-231374883,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,"毫无疑问,好用不贵。码字贼爽、贼舒畅,就是有点怕同事觉得嘈 一键** 不错和平板气质很搭,键盘按下去反弹的感觉还可以! 用起来手感很好,桌面整洁了很多,特别高大上档次。"
mi-19668-239054735,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,外边非常有质感，保护效果觉得可以，磁吸很牢固，就是触控板灵敏度和精准度不行，有的时候有延迟
mi-19668-239056656,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,服务态度好，东西也不错，下次还会考虑再买
mi-19668-237017156,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,挺好的，连接快，推荐
mi-19668-234501062,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,特别喜欢小米，性价比之王。外观好看。
mi-19668-233878056,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,使用频率不高，不用带智控模式的，纯键盘就行。
mi-19668-233773124,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,性能颜值都挺不错的！
mi-19668-233459586,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,非常好 服务太好了 介绍的也特别清楚
mi-19668-233146402,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,商务感十足日常办公非常方便
mi-19668-232843783,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,店员服务态度不错，商品质量好
mi-19668-231599494,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,很不错，手感很好。
mi-19668-231196499,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,质感好，键盘按键舒适
mi-19668-231010826,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,办公提高效率特别不错
mi-19668-230955017,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,好评，黑色键盘耐脏好看！
mi-19668-244904327,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,热情细心，体验很棒。
mi-19668-244663939,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,来了，卖了，很开心，不远**
mi-19668-244515961,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,还不错，用起来还可以就是手拿着不方便
mi-19668-242298670,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,满意非常满意非常满意非常满意非常满意
mi-19668-242094939,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,还不错哦，真香！
mi-20594-239650633,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,键盘使用上没有任何问题，就是颜色上没有像6pro键盘一样的纯黑的版本，缺少些商务感，个人喜好，整体满意
mi-20594-237657697,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,还没有连接上，感觉很好用。
mi-20594-241043033,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,键盘蛮轻的，这个好像不用充电，触点直连直接共享平板的电应该，打字不错，手感可以，跟笔一起买的还优惠
mi-20594-242540834,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,好用，要是整个都能磁吸就更好了
mi-20594-242149080,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,十字评价为米金，好好好好好好好
mi-20594-241680537,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,很好用，闭眼入
mi-20594-239844839,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,无目标而生活，犹如没有罗盘而航行
mi-20594-238221182,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,东西很精美，非常有用
mi-20594-238094461,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,含泪播种的人，一定能含笑收获
mi-20594-237637139,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,💡总要为了一个美梦，踏遍所有荆棘
mi-20594-237517220,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,不错不错不错不错不错
mi-20594-236789091,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,好好好好好好好好好好好好好好
mi-20594-236710409,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,使用不错，体验感很好
mi-20594-236643608,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,和非常棒的一个平板电脑
mi-20594-236496220,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,超级不错！给力的很！！！
mi-20594-245001367,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,好用，性价比高
mi-20594-244788321,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,用起来手感很好
mi-16353-224757785,16353,小米平板 键盘式双面保护壳 12.4,键盘,小米产品很好用 手机智能家电都是小米的 服务态度也很好
mi-16353-225392662,16353,小米平板 键盘式双面保护壳 12.4,键盘,保护壳一定要➕价购，这样可以再优惠50块钱
mi-16353-225266725,16353,小米平板 键盘式双面保护壳 12.4,键盘,感谢店员介绍，媳妇很喜欢。大屏看着就是爽。
mi-16353-225388925,16353,小米平板 键盘式双面保护壳 12.4,键盘,质感非常好，输入很舒适。
mi-16353-225346638,16353,小米平板 键盘式双面保护壳 12.4,键盘,用起来手感很好，很棒！
mi-16353-225317412,16353,小米平板 键盘式双面保护壳 12.4,键盘,服务非常的好，下次还回去购买
mi-16353-225278996,16353,小米平板 键盘式双面保护壳 12.4,键盘,性价比很高，活动力度很大，东西非常不错
mi-16353-225114271,16353,小米平板 键盘式双面保护壳 12.4,键盘,非常好，会持续支持。性价比高
mi-16353-225386680,16353,小米平板 键盘式双面保护壳 12.4,键盘,很方便，但是打开角度有点小
mi-16353-225372610,16353,小米平板 键盘式双面保护壳 12.4,键盘,挺好的，很好用 非常不错
mi-16353-225370173,16353,小米平板 键盘式双面保护壳 12.4,键盘,6679999666
mi-16353-225250146,16353,小米平板 键盘式双面保护壳 12.4,键盘,和平板配套购买还有优惠，真的不错。
mi-16353-223149101,16353,小米平板 键盘式双面保护壳 12.4,键盘,原装的保护壳质感就是好
mi-16353-227071287,16353,小米平板 键盘式双面保护壳 12.4,键盘,连接稳定 方便
mi-16353-226615066,16353,小米平板 键盘式双面保护壳 12.4,键盘,还行，按键灵敏。
mi-16353-226386424,16353,小米平板 键盘式双面保护壳 12.4,键盘,键盘使用很方便
mi-16353-225641817,16353,小米平板 键盘式双面保护壳 12.4,键盘,服务很好，环境很好
mi-19380-238060631,19380,小米便携双模键盘,键盘,这个双模键盘粉**嫩的还可以连接手机，平板。笔记本都可以连，真好用。
mi-19380-238007224,19380,小米便携双模键盘,键盘,非常好用的产品，我非常喜欢，店员服务的非常到位
mi-19380-232641170,19380,小米便携双模键盘,键盘,完美的产品设计，出色的质量，一流的服务，值得推荐！
mi-19380-231906917,19380,小米便携双模键盘,键盘,小巧精致，便于携带。 开机即连，识别链接速度很快，这一点很好。 还可以同时连接多台机器，很好使用
mi-19380-230621933,19380,小米便携双模键盘,键盘,键盘颜值高 链接方便 小巧便携 好评
mi-19380-230192252,19380,小米便携双模键盘,键盘,质量还行，外观时尚，按压感十足
mi-19380-228249445,19380,小米便携双模键盘,键盘,爽，看图。使用流程，大小合适。
mi-19380-245318537,19380,小米便携双模键盘,键盘,非常好，非常好，非常好，非常好，非常好，非常好，非常好。
mi-19380-245733903,19380,小米便携双模键盘,键盘,产品的质量不错，并且性价比很高。
mi-19380-246058440,19380,小米便携双模键盘,键盘,好好好好好好好好好好好好
mi-19380-245673522,19380,小米便携双模键盘,键盘,黄色的好看，但就是键盘上的白色字体与黄色底，对比反差小，看不太明显
mi-19380-246022448,19380,小米便携双模键盘,键盘,挻好用，能接連三台轉換
mi-19380-245644324,19380,小米便携双模键盘,键盘,特别好用我想才还会买价格公道
mi-19380-245621544,19380,小米便携双模键盘,键盘,键盘静音，携带方便，打字用着很顺手
mi-19380-244946387,19380,小米便携双模键盘,键盘,8pro完美连接，无敌哈哈
mi-19380-245976025,19380,小米便携双模键盘,键盘,可以蓝牙连电视当电脑用
mi-19380-245966551,19380,小米便携双模键盘,键盘,很适合，可惜我平板的游戏不支持
mi-8133-200013525,8133,小米游戏键盘,键盘,键盘的手感不错，玩起来很顺手，喜欢。
mi-8133-157866974,8133,小米游戏键盘,键盘,超级棒 手感外观都相当不错～
mi-8133-157727363,8133,小米游戏键盘,键盘,键盘挺好用的，手感棒棒的，声音也不错
mi-8133-156848398,8133,小米游戏键盘,键盘,快递昨晚买今天到快啊！多年米粉大爱！
mi-8133-156921957,8133,小米游戏键盘,键盘,集体照 就差个妹纸一起吃鸡了
mi-8133-159183616,8133,小米游戏键盘,键盘,物流很快，就是键盘。。按起来开始还行，下半断有点软软的
mi-8133-201412585,8133,小米游戏键盘,键盘,手感不错小米物美价廉 小米永远支持你
mi-8133-201147165,8133,小米游戏键盘,键盘,非常好，键盘手感也不错，物流很快
mi-8133-200906292,8133,小米游戏键盘,键盘,很好物流很快很喜欢一款键盘
mi-8133-200855759,8133,小米游戏键盘,键盘,键盘不错！大气上档次！喜欢
mi-8133-200768424,8133,小米游戏键盘,键盘,彩灯很炫酷，键盘手感也很好，值得入手
mi-8133-200753631,8133,小米游戏键盘,键盘,手感很好，很舒适，加个手托更棒
mi-8133-200721305,8133,小米游戏键盘,键盘,手感还不错 一贯的简约风
mi-8133-200546282,8133,小米游戏键盘,键盘,挺好用的！RGB效果也挺赞的。
mi-8133-200423128,8133,小米游戏键盘,键盘,不错，小米加油⊙∀⊙！
mi-8133-200020768,8133,小米游戏键盘,键盘,键程偏软，灯光特效很好看
mi-8133-160002478,8133,小米游戏键盘,键盘,键盘手感不错，价格实惠。
mi-8133-159753294,8133,小米游戏键盘,键盘,非常喜欢的，炒鸡棒棒哒！支持支持支持！
mi-8133-159686868,8133,小米游戏键盘,键盘,手感很好的，外观简约大方…
mi-8133-159616321,8133,小米游戏键盘,键盘,比我之前雷柏的键盘轻了一些。也比较小巧，灯光挺好的，声音很清脆。点个赞
mi-18336-224256152,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,小米出品，必属精品。
mi-18336-235169409,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,非常好用 颜色好看推荐！
mi-18336-234764198,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,键盘外观很好，触控板很丝滑，手感非常好
mi-18336-234355637,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,键盘手感较好，触控也很灵敏，唯一的缺点就是感觉太重了，一个需要拿着的平板加上键盘之后比一般的轻薄本都重了，可以在重量上再优化一下
mi-18336-234086393,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,店面整洁，服务热情、专业。
mi-18336-231304611,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,銷售服務員積極用心，值得加許
mi-18336-227599631,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,服务非常好，产品也很精美，下次还会再来。
mi-18336-227496127,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,做工和质感都不错，键盘敲击也很舒服。
mi-18336-226638678,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,小米之家服务好价格低质量好！
mi-18336-225706345,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,触控蛮好的，就是有点重
mi-18336-225183445,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,外观设计漂亮，很有质感，非常喜欢。
mi-18336-225065625,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,商品质量很好，门店人员服务质量很好。
mi-18336-223669426,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,非常不错，科技感很强
mi-18336-239015664,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,非常喜欢，非常好用，还会再来购买的。
mi-18336-238394165,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,好用好用，可以做个更高效的牛马了
mi-18336-237532968,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,好，非常好，很满意
mi-19668-232600152,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,这款平板保护壳使用起来特别舒适，和电脑的全键盘操作是一样的，毫无违和感。磁吸的原装的体验很不错。
mi-19668-238980405,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,过来看看平板，工作人员很热情的给介绍，店内整洁
mi-19668-232283275,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,东西到货了 未查封 等老妹高考完 希望物美价廉 老妹喜欢
mi-19668-235497609,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,不错子，价格美丽，性价比确实高
mi-19668-231188886,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,键盘质感不错，很满意
mi-19668-241771141,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,好好好，好用无需多言
mi-19668-241443788,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,很好很好很好很好很好很
mi-19668-241131726,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,超值HHHHHHHHH
mi-19668-241057289,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,恨好的质感 高级感 很喜欢
mi-19668-240729352,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,1234567890
mi-19668-240351337,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,非常好特别喜欢，不卡
mi-19668-240196815,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,对于打工牛马来说，简直是降维打击
mi-19668-240031229,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,非常方便，键盘手感好
mi-19668-239802607,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,拿下嘻嘻超喜欢
mi-19668-239665952,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,好用很贴合，智能连接
mi-20594-238091691,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,和平板配套 完全解决办公需求 走哪带哪 方便高效
mi-20594-242928273,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,性价比超级高，还有补贴到教育之家购买产品非常不错。
mi-20594-239702860,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,连接稳定，使用十分方便。
mi-20594-238894917,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,666666666666
mi-20594-237548527,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,莫要伤春悲秋，时间不会回头
mi-20594-236354416,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,键盘式双而保护壳非常好
mi-20594-243055093,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,很好。 服务很好
mi-20594-243041935,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,键盘也有优惠，不错
mi-20594-242913890,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,主要是服务好
mi-20594-240006928,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,性价比很好，很好用
mi-16353-224838984,16353,小米平板 键盘式双面保护壳 12.4,键盘,人造皮革容易划伤 才买第二天就开口了 其他都还好
mi-16353-224912693,16353,小米平板 键盘式双面保护壳 12.4,键盘,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好
mi-16353-225072342,16353,小米平板 键盘式双面保护壳 12.4,键盘,服务热情周到细心！非常满意！
mi-16353-225047953,16353,小米平板 键盘式双面保护壳 12.4,键盘,很好看做工很好质感舒服
mi-16353-224982819,16353,小米平板 键盘式双面保护壳 12.4,键盘,质量非常好 好用质量好 键盘手感非常好
mi-16353-224911089,16353,小米平板 键盘式双面保护壳 12.4,键盘,小伙伴服务很好，都有现货的
mi-16353-225204078,16353,小米平板 键盘式双面保护壳 12.4,键盘,咔咔咔昆明是蛮三十九难道你是你是你是你
mi-16353-224891566,16353,小米平板 键盘式双面保护壳 12.4,键盘,很不错的产品，用起来很棒
mi-16353-224252946,16353,小米平板 键盘式双面保护壳 12.4,键盘,配我的机器真的太好看了
mi-16353-224891450,16353,小米平板 键盘式双面保护壳 12.4,键盘,保护很好，散热快
mi-16353-224137144,16353,小米平板 键盘式双面保护壳 12.4,键盘,平板和触控笔匹配不起来啊？
mi-19380-236660612,19380,小米便携双模键盘,键盘,支持小米，键盘轻便，按键舒服，小米全家桶
mi-19380-231774314,19380,小米便携双模键盘,键盘,手感不错，颜色喜欢，有蓝牙连接很方便
mi-19380-245845622,19380,小米便携双模键盘,键盘,敲字基本上没按声音 挺好用的
mi-19380-243127436,19380,小米便携双模键盘,键盘,好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评
mi-8133-159457303,8133,小米游戏键盘,键盘,满意，小米的东西向来不错的
mi-8133-158960324,8133,小米游戏键盘,键盘,老婆送的礼物非常喜欢！小米出品必属精品
mi-8133-158832904,8133,小米游戏键盘,键盘,手感舒适，灯光多样，好评好评
mi-8133-158829872,8133,小米游戏键盘,键盘,挺好，就是前边没有那个能垫的再高点的东西，不太习惯，总体挺喜欢
mi-8133-158687609,8133,小米游戏键盘,键盘,键盘很实用，按着特别舒服，灯光很漂亮，赞一个。
mi-8133-158412242,8133,小米游戏键盘,键盘,太好了！不错，永远支持小米！！
mi-8133-158317838,8133,小米游戏键盘,键盘,手感不错 灯光也很炫
mi-8133-158302527,8133,小米游戏键盘,键盘,非常棒 很好 永远支持小米
mi-8133-158025594,8133,小米游戏键盘,键盘,非常好的键盘，灵活好用，双十二大奖，继续支持小米！
mi-8133-157884852,8133,小米游戏键盘,键盘,不错~！一如既往的支持小米！
mi-8133-157877659,8133,小米游戏键盘,键盘,手感很好，可以自己定义跑马灯，快递当天到，赞！
mi-8133-200541622,8133,小米游戏键盘,键盘,键盘很不错。。。。(ಡωಡ)
mi-8133-156841530,8133,小米游戏键盘,键盘,第一次买机械键盘，看着不错，手感可以，键盘尺寸比普通的要小一些，背光灯很炫！
mi-8133-157898673,8133,小米游戏键盘,键盘,用着很爽，高端大气上档次，舒服
mi-8133-157761480,8133,小米游戏键盘,键盘,小米游戏键盘，你值得拥有
mi-8133-158143275,8133,小米游戏键盘,键盘,挺好的，不过好像关不了键盘灯
mi-8133-200218294,8133,小米游戏键盘,键盘,小米的品质还是一如既往的好，灯光非常好看，花里胡哨的很喜欢，键盘的手感也非常好，很有份量
mi-8133-158088506,8133,小米游戏键盘,键盘,漂亮！孩子一上手就惊讶‼手感太棒了！支持小米
mi-8133-158071930,8133,小米游戏键盘,键盘,外观炫酷，非常好，键盘手感不错
mi-8133-158030503,8133,小米游戏键盘,键盘,手感特别棒，特别喜欢，继续支持米家
mi-18336-233717371,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,这个可以，出门简单办公不要能笔记本了
mi-18336-227700617,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,非常好非常好用性价比高物美价廉
mi-18336-237445416,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,东西非常好，非常好用！！！
mi-18336-237344250,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,非常不错的平板，挺好的，使用非常流畅
mi-18336-230266387,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,雷，绵薄之力，望SU7破局。
mi-18336-237220299,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,使用体验不错，打字手感很好
mi-18336-236197187,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,怎么说呢，有点鸡肋了
mi-18336-226676675,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,一般，拿起来的时候很麻烦
mi-18336-236792642,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,非常好用，非常好用，非常好用。
mi-18336-234703741,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,东西非常不错，可以买回家
mi-18336-236347159,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,NFC功能超级好用，非常适配。
mi-18336-234463470,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,不错不错不错不错不错不错不错不错不错不错
mi-18336-236149011,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,一如既往的好，一如既往的选择小米。
mi-18336-231260274,18336,Xiaomi Pad 6/6 Pro 智能触控键盘,键盘,6666666663
mi-19668-238972087,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,好用键盘还可以调自己喜欢的颜色发光。
mi-19668-238950870,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,还得是官方认证的啊，质感和品控真的没得说👍
mi-19668-238961856,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,键盘非常好，操作方便，下次再来。
mi-19668-238961813,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,质量好 看着也很美观 性价比
mi-19668-239634503,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,好好好好好好好好好好好好好好好好好好好
mi-19668-239458569,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,计时开始叫你什么说嘛说嘛是吗
mi-19668-239223279,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,哈哈哈哈哈好哈哈哈哈哈
mi-19668-239222820,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,挺好的没啥问题，外观也好看
mi-19668-239014737,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,非常好，速度也很快。
mi-19668-238935186,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,相当可以，不错
mi-19668-238595217,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,使用感受非常好good
mi-19668-238273084,19668,Xiaomi Pad 6S Pro 智能触控键盘,键盘,爱自己是一个人浪漫一生的开端
mi-20594-238436028,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,一直断货好不容易补货了600套装果断拿下比咸鱼的99新贵个二三十用着舒心
mi-20594-237305329,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,全款买不起房也买不起车，但是可以全款拿下小米平板
mi-20594-237047996,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,非常好的体验，产品和店员的服务都很到位。
mi-20594-238849007,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,店员服务挺好的
mi-20594-237136711,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,手感很好 操作灵活
mi-20594-236901154,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,质感相当不错
mi-20594-235699683,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,质量挺好的。美观实用。
mi-20594-236122132,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,不错，做工挺好
mi-20594-244497898,20594,Xiaomi Pad 7/7 Pro 键盘式双面保护壳,键盘,好用，颜值也很高
mi-16353-223300249,16353,小米平板 键盘式双面保护壳 12.4,键盘,正品，质量好，价格低，性比价高，物美价廉，物有所值，朋友看了都说好。客服服务热情都到。物流很给力
mi-16353-223204541,16353,小米平板 键盘式双面保护壳 12.4,键盘,与平板一起买的，毕竟这么大个玩意儿，尽量充分发挥平板的作用吧
mi-16353-224738258,16353,小米平板 键盘式双面保护壳 12.4,键盘,键盘用着舒服，按键软硬合适，大小正好。
mi-16353-224405512,16353,小米平板 键盘式双面保护壳 12.4,键盘,质量不错，就是立起来打字还是稍微有点晃动
mi-16353-224073804,16353,小米平板 键盘式双面保护壳 12.4,键盘,手感刚好，做工不错，大爱。
mi-16353-223776336,16353,小米平板 键盘式双面保护壳 12.4,键盘,服务很好 商品全新没有划痕
mi-16353-223752779,16353,小米平板 键盘式双面保护壳 12.4,键盘,非常喜欢，专门有活动跑来买的，很划算
mi-16353-223153705,16353,小米平板 键盘式双面保护壳 12.4,键盘,性价比很高，非常不错。
mi-16353-224353753,16353,小米平板 键盘式双面保护壳 12.4,键盘,已经开始用了，很不错！很喜欢！
mi-16353-224343785,16353,小米平板 键盘式双面保护壳 12.4,键盘,跟电脑一样。很好用。
mi-16353-223919099,16353,小米平板 键盘式双面保护壳 12.4,键盘,很好很好很好很好很好很好
mi-16353-223858759,16353,小米平板 键盘式双面保护壳 12.4,键盘,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
mi-16353-223631938,16353,小米平板 键盘式双面保护壳 12.4,键盘,不错不错不错不错不错不错
